Unnamed: 0,Unnamed: 1,개념설명,국내 산업규모 (2022),국내 추정여부 (2022),국내 추정근거 (2022),출처 (국내 2022),국내 산업규모 (2023),국내 추정여부 (2023),국내 추정근거 (2023),출처 (국내 2023),국내 산업규모 (2024),국내 추정여부 (2024),국내 추정근거 (2024),출처 (국내 2024),해외 산업규모 (2022),해외 추정여부 (2022),해외 추정근거 (2022),출처 (해외 2022),해외 산업규모 (2023),해외 추정여부 (2023),해외 추정근거 (2023),출처 (해외 2023),해외 산업규모 (2024),해외 추정여부 (2024),해외 추정근거 (2024),출처 (해외 2024)
F090115,스쿠터용품,스쿠터를 탈 때 필요한 여러 가지 물품,,,,,,,,,,,,,,,,,,,,,,,,
F090116,고글,먼지나 강한 빛 따위로부터 눈을 보호하는 데 쓰는 안경,,,,,,,,,,,,,,,,,,,,,,,,
F090117,보호대,신체 등을 보호하기 위해 대거나 두르는 도구,,,,,,,,,,,,,,,,,,,,,,,,
F090201,스마트 벨트,"	센서를 활용해 허리 사이즈 자동 조절, 걸음수나 건강 정보 측정 기능이 포함된 지능형 벨트",,,,,,,,,,,,,,,,,,,,,,,,
F090202,스마트 넥워머,"	온도 조절, 블루투스 통화, 음악 청취 등의 기능이 통합된 스마트한 목 보온 장치",,,,,,,,,,,,,,,,,,,,,,,,
F090203,발열방지 거치대,	스마트폰 또는 기기를 차량 내에 설치 시 열기로부터 보호해주는 냉각 또는 차열 기능이 포함된 거치대,,,,,,,,,,,,,,,,,,,,,,,,
F090204,블랙박스,비행기나 차량 따위에 비치하는 비행 또는 주행 자료 자동 기록 장치,,,,,,,,,,,,,,,,,,,,,,,,
F090205,세차 용품,세차를 할 때 필요한 여러 가지 물품,,,,,,,,,,,,,,,,,,,,,,,,
F090206,자동차와이퍼,자동차의 앞 유리에 들이치는 빗방울 따위를 좌우로 움직이면서 닦아 내는 장치,,,,,,,,,,,,,,,,,,,,,,,,
F090207,차량관리,자동차의 각종 부품의 상태를 점검하고 수리하는 일,,,,,,,,,,,,,,,,,,,,,,,,
F090208,차량용가전,자동차에 설치할 수 있는 전자제품,,,,,,,,,,,,,,,,,,,,,,,,
F090209,차량용청소기,자동차 내부를 청소할 수 있는 기계,,,,,,,,,,,,,,,,,,,,,,,,
F090210,충전 거치대,휴대전화를 충전하면서 받쳐 놓는 대,,,,,,,,,,,,,,,,,,,,,,,,
F090211,블랙박스 백미러,"룸미러에 블랙박스 기능을 통합한 장치로, 전후방 녹화 및 디지털 후방 시야 제공",,,,,,,,,,,,,,,,,,,,,,,,
F090212,전기·자율 모빌리티부품,첨단 기술의 발달로 기존의 교통수단에서 한 단계 나아간 전기차와 자율주행차 등 새로운 개념의 미래형 이동수단을 위한 부품,,,,,,,,,,,,,,,,,,,,,,,,
F090213,AI 차량 GPS,"	위치 추적, 인증 또는 경고 메시지 등을 통해 도난을 억제하는 용도의 특수 스티커",,,,,,,,,,,,,,,,,,,,,,,,
F090214,셀프세차용품,자동차를 관리할 때 필요한 여러 가지 물품,,,,,,,,,,,,,,,,,,,,,,,,
F090215,차량용 AV,차량에서 영상과 고음질의 음성을 동시에 시청하는 시스템에 사용하는 전자 기기를 통틀어 이르는 말,,,,,,,,,,,,,,,,,,,,,,,,
F090216,방수 차량커버,비·눈·먼지로부터 라이더 또는 바이크를 보호하기 위한 특수 방수 커버,,,,,,,,,,,,,,,,,,,,,,,,
F090301,경보기,갑작스러운 사고나 위험을 광선이나 음향 따위를 이용하여 알리는 장치,,,,,,,,,,,,,,,,,,,,,,,,
F090302,내비게이션,지도를 보이거나 지름길을 찾아 주어 자동차 운전을 도와주는 장치나 프로그램,,,,,,,,,,,,,,,,,,,,,,,,
F090303,차량용 충전기,차를 타고 이동하는 중에도 충전할 수 있는 축전지의 충전에 쓰는 장치,,,,,,,,,,,,,,,,,,,,,,,,
F090304,차량용거치대,차량에서 휴대전화를 받쳐 놓는 대,,,,,,,,,,,,,,,,,,,,,,,,
F090305,차량용음향기기,"주로 가청영역대의 음향을 녹음하고, 저장하며, 재생하고, 증폭하고, 변조하는 등의 과정에 필요한 전자제품을 음향기기",,,,,,,,,,,,,,,,,,,,,,,,
F090306,하이패스,고속 도로의 통행료를 적외선이나 주파수를 이용하여 지불할 수 있도록 하는 시스템,,,,,,,,,,,,,,,,,,,,,,,,
F090307,후방카메라/감지기,주차할 때 후방을 볼 수 있도록 차량의 뒷부분에 설치된 카메라,,,,,,,,,,,,,,,,,,,,,,,,
F090308,스마트키,키를 몸에 지니는 것만으로도 잠금장치를 해지할 수 있고 시동까지 걸 수 있는 최첨단 시스템,,,,,,,,,,,,,,,,,,,,,,,,
F090309,무인배송서비스,비대면으로 배송을 신청할 수 있는 서비스,,,,,,,,,,,,,,,,,,,,,,,,
F090401,수납용품,각종 물건을 정리해서 보관할 때 필요한 물품,,,,,,,,,,,,,,,,,,,,,,,,
F090402,카시트,천이나 가죽 따위의 소재로 만들어 자동차의 좌석에 씌우는 덮개,,,,,,,,,,,,,,,,,,,,,,,,
F090403,차량용 방향제,차량 안에 좋은 향이 퍼지게 하여 기분을 산뜻하게 하는 약제,,,,,,,,,,,,,,,,,,,,,,,,
F090404,정리용품,흐트러지거나 혼란스러운 상태에 있는 물건 따위를 한데 모으거나 치우는 데에 쓰는 여러 가지 물품,,,,,,,,,,,,,,,,,,,,,,,,
F090405,쿠션,"의자나 소파, 탈것의 좌석 따위에 편히 앉도록 솜, 스펀지, 용수철 따위를 넣어 탄력이 생기게 한 부분",,,,,,,,,,,,,,,,,,,,,,,,
F090406,카매트,자동차 내부의 바닥이 더러워지지 않도록 까는 물건,,,,,,,,,,,,,,,,,,,,,,,,
F090407,보조사이드미러,자동차 사이드미러의 사각지대를 해소하기 위해 추가로 부착하는 볼록거울 또는 듀얼 미러,,,,,,,,,,,,,,,,,,,,,,,,
F100101,도매업,물건을 낱개로 팔지 않고 모개로 팖,,,,,,,,,,,,,,,,,,,,,,,,
F100102,수산물 도매업,"	생선, 조개류, 해산물 등을 직접 소비자에게 소매 판매",,,,,,,,,,,,,,,,,,,,,,,,
F100103,식자재 도매업,물건을 낱개로 팔지 않고 모개로 팖,,,,,,,,,,,,,,,,,,,,,,,,
F100201,가방가게,물건을 넣어 들거나 메고 다닐 수 있게 만든 용구를 판매하는 곳,,,,,,,,,,,,,,,,,,,,,,,,
F100202,"시장조사, 여론조사업","가정에서 사용하는 세탁기, 냉장고, 텔레비전 따위의 전기 기기 제품을 파는 가게",,,,,,,,,,,,,,,,,,,,,,,,
F100203,경영 컨설팅업,"씨실과 날실을 직기에 걸어 짠 물건을 통틀어 이르는 말. 면직물, 모직물, 견직물 따위가 있다.",,,,,,,,,,,,,,,,,,,,,,,,
F100204,가죽제품,가죽으로 만든 제품.,,,,,,,,,,,,,,,,,,,,,,,,
F100205,모터 사이클 소매업,건강의 유지하도록 하는 데 도움을 주는 식품. 과학적 근거가 있는 원료로 만들어진다.,,,,,,,,,,,,,,,,,,,,,,,,
F100206,게임용품점,게임을 할 때 쓰는 여러 가지 물품을 파는 가게,,,,,,,,,,,,,,,,,,,,,,,,
F100207,남성 의류가게,주로 칵테일을 파는 술집. 바텐더가 손님의 취향대로 칵테일을 만들어 준다.,,,,,,,,,,,,,,,,,,,,,,,,
F100208,"채소, 과일 소매업","여성의 임신·출산, 부인과 질환, 예방접종, 갱년기·피임 등 여성 건강 전반을 진료하는 의원",,,,,,,,,,,,,,,,,,,,,,,,
F100209,광고/마케팅대행사,광고주를 위하여 광고에 관한 업무를 전문적으로 취급하는 기업,,,,,,,,,,,,,,,,,,,,,,,,
F100210,기념품점,기념하기 위해 주고받는 물품을 파는 가게,,,,,,,,,,,,,,,,,,,,,,,,
F100211,구두점,구두를 만들거나 고치거나 파는 가게,,,,,,,,,,,,,,,,,,,,,,,,
F100212,마트,생산자에게 물품을 대량으로 구매하여 시중 가격보다 훨씬 낮은 가격으로 유통하고 판매하는 할인점,,,,,,,,,,,,,,,,,,,,,,,,
F100213,문구 전문점,"	필기구, 노트, 미술도구 등 문구 및 사무소품을 전문적으로 판매하는 매장",,,,,,,,,,,,,,,,,,,,,,,,
F100214,반찬가게,반찬을 차려놓고 파는 집,,,,,,,,,,,,,,,,,,,,,,,,
F100215,배달음식전문점,음식점에서 집까지 가져다주는 음식을 판매하는 곳,,,,,,,,,,,,,,,,,,,,,,,,
F100216,백화점,여러 가지 상품을 부문별로 나누어 진열ㆍ판매하는 대규모의 현대식 종합 소매점,,,,,,,,,,,,,,,,,,,,,,,,
F100217,인테리어업,실내를 장식하거나 실내 장식용품을 제작ㆍ판매하는 사업이나 영업,,,,,,,,,,,,,,,,,,,,,,,,
F100218,운송장비 대여업,"	카트, 지게차, 핸드리프트 등 운송 관련 장비를 시간 또는 프로젝트 단위로 대여해주는 서비스",,,,,,,,,,,,,,,,,,,,,,,,
F100219,복권방,복권을 취급하여 파는 가게,,,,,,,,,,,,,,,,,,,,,,,,
F100220,"곡물, 곡분 소매업","	쌀, 보리, 밀가루 등 곡물류 및 분말형 식재료를 소비자에게 소매",,,,,,,,,,,,,,,,,,,,,,,,
F100221,사진기 소매업,"디지털카메라, 미러리스, 액세서리 등 사진 관련 장비를 판매하는 전문점",,,,,,,,,,,,,,,,,,,,,,,,
F100222,경양식,떡을 만들어 파는 집,,,,,,,,,,,,,,,,,,,,,,,,
F100223,자동차 부품 소매업,"엔진, 브레이크, 배터리, 오일 등 자동차 유지보수에 필요한 각종 부품을 판매하는 소매업",,,,,,,,,,,,,,,,,,,,,,,,
F100224,화장품 소매업,겉옷의 안쪽에 몸에 직접 닿게 입는 옷.,,,,,,,,,,,,,,,,,,,,,,,,
F100225,슈퍼마켓,"식료품, 일용 잡화, 의료품 따위의 가정용품을 갖추어 놓고 대량ㆍ염가ㆍ현금 판매를 원칙으로 하는 큰 소매점",,,,,,,,,,,,,,,,,,,,,,,,
F100226,"시계, 귀금속 소매업","시계, 반지, 목걸이 등 귀금속과 액세서리를 전문적으로 판매하는 소매업",,,,,,,,,,,,,,,,,,,,,,,,
F100227,아이스크림 할인점,	대량 구매 또는 유통기한 임박 제품을 저렴하게 판매하는 아이스크림 전문 소매점,,,,,,,,,,,,,,,,,,,,,,,,
F100228,악기 소매업,여러 가지 악기를 파는 가게,,,,,,,,,,,,,,,,,,,,,,,,
F100229,"안경, 렌즈 소매업","시력 교정용 안경, 콘택트렌즈, 선글라스 등 다양한 광학 제품을 판매하는 전문점",,,,,,,,,,,,,,,,,,,,,,,,
F100230,애완용품 소매업,애완용으로 쓰이거나 그것과 관련된 물품을 파는 곳,,,,,,,,,,,,,,,,,,,,,,,,
F100231,양식당,서양식 음식이나 식사를 판매하는 곳,,,,,,,,,,,,,,,,,,,,,,,,
F100232,여성 의류가게,여성에게만 판매할 목적으로 여성의 취향이나 디자인을 고려하여 만든 의류를 파는 곳,,,,,,,,,,,,,,,,,,,,,,,,
F100233,"예술품, 골동품 소매업",예술적 가치가 있는 작품이나 오래되었거나 희귀한 옛 물품을 파는 곳,,,,,,,,,,,,,,,,,,,,,,,,
F100234,기타 디자인업,"시각, 공간, 제품, 패키지, 브랜딩 등 다양한 디자인 분야에서 기업·개인 맞춤형 창의적 솔루션을 제공하는 전문 서비스업",,,,,,,,,,,,,,,,,,,,,,,,
F100235,운동용품 소매업,운동을 할 때 쓰는 여러 가지 물품을 파는 곳,,,,,,,,,,,,,,,,,,,,,,,,
F100236,운동화 가게,운동할 때 신는 신이나 평상시에 활동하기 편하게 신는 신을 파는 곳,,,,,,,,,,,,,,,,,,,,,,,,
F100237,건축물 일반 청소업,"아파트, 오피스, 상가 등 건축물의 실내외 청결 유지와 위생 관리를 전문적으로 대행하는 서비스업",,,,,,,,,,,,,,,,,,,,,,,,
F100238,유아용 의류 소매업,	0세~5세 이하의 영유아를 대상으로 하는 의류를 전문적으로 판매하는 소매업,,,,,,,,,,,,,,,,,,,,,,,,
F100239,휴대폰케이스 전문점,스마트폰 케이스 및 관련 액세서리를 전문적으로 판매하는 소매 매장,,,,,,,,,,,,,,,,,,,,,,,,
F100240,약국,의술로 병을 예방하거나 치료하는 데 쓰는 물품을 파는 곳,,,,,,,,,,,,,,,,,,,,,,,,
F100241,이발 전문점,"남성 및 아동을 주요 대상으로 커트, 면도, 스타일링 등 이발 서비스를 제공하는 전문점",,,,,,,,,,,,,,,,,,,,,,,,
F100242,핸드폰 소매업,	이동통신 서비스의 개통·변경·상담 및 단말기 판매를 담당하는 오프라인 유통 채널,,,,,,,,,,,,,,,,,,,,,,,,
F100243,"실, 섬유제품 소매업","	짧은 시간 내 촬영부터 출력까지 가능하며, 셀프 또는 자동 촬영 기능이 있는 사진관",,,,,,,,,,,,,,,,,,,,,,,,
F100244,일식당,일본식 음식을 파는 대중음식점,,,,,,,,,,,,,,,,,,,,,,,,
F100245,자전거 소매업,사람이 타고 앉아 두 다리의 힘으로 바퀴를 돌려서 가게 된 탈것을 파는 곳,,,,,,,,,,,,,,,,,,,,,,,,
F100246,가전제품 소매업,일상생활이나 사무용품 가운데 전기를 이용하여 쓰는 여러 물품을 파는 곳,,,,,,,,,,,,,,,,,,,,,,,,
F100247,전자오락실,오락에 필요한 시설이 되어 있는 방. 또는 오락을 하는 방,,,,,,,,,,,,,,,,,,,,,,,,
F100248,여행사,"	국내외 여행 상품을 기획·판매하고 교통, 숙박, 투어 등을 연계 제공하는 종합 여행 서비스업",,,,,,,,,,,,,,,,,,,,,,,,
F100249,정육점,"쇠고기, 돼지고기 따위를 파는 가게",,,,,,,,,,,,,,,,,,,,,,,,
F100250,만화카페,"다양한 만화책, 웹툰, 음료, 간식, 휴식 공간을 결합한 복합 문화카페",,,,,,,,,,,,,,,,,,,,,,,,
F100251,"가정, 주방용품 소매업",주방에서 쓰이는 여러 가지 물품을 파는 곳,,,,,,,,,,,,,,,,,,,,,,,,
F100252,무도 유흥 주점,"자유로운 만남과 소통, 술과 안주, 게임, 이벤트 등 젊은 층의 사교와 네트워킹을 위한 테마형 주점",,,,,,,,,,,,,,,,,,,,,,,,
F100253,"중고가구, 가전 전문점",	사용되었거나 리퍼된 가구를 합리적 가격에 판매하는 전문 소매점,,,,,,,,,,,,,,,,,,,,,,,,
F100254,일반 유흥 주점,"TV, 냉장고, 세탁기 등 대형 생활가전 중심의 중고,리퍼 판매점",,,,,,,,,,,,,,,,,,,,,,,,
F100255,중고물품 전문점,"생활 잡화부터 의류, 도서 등 다양한 중고물품을 취급하는 전문점",,,,,,,,,,,,,,,,,,,,,,,,
F100256,중식당,중국 음식을 전문으로 파는 식당,,,,,,,,,,,,,,,,,,,,,,,,
F100257,기타 상품 소매업,"열 전도를 차단하거나 보온을 위해 사용하는 재료로, 석면, 유리섬유, 발포 플라스틱 등 다양한 종류 존재",,,,,,,,,,,,,,,,,,,,,,,,
F100258,철물점/ 공구점,"철물을 파는 가게 , 물건을 만들거나 고치는 데에 쓰는 기구나 도구를 파는 곳",,,,,,,,,,,,,,,,,,,,,,,,
F100259,치킨 전문점,	다양한 방식으로 조리된 치킨 요리를 주력으로 제공하는 외식 업종,,,,,,,,,,,,,,,,,,,,,,,,
F100260,이불가게,대중이 이용하는 온수욕 공간과 사우나를 중심으로 한 휴식 및 힐링 서비스 공간,,,,,,,,,,,,,,,,,,,,,,,,
F100261,카페,"커피나 음료, 술 또는 가벼운 서양 음식을 파는 집",,,,,,,,,,,,,,,,,,,,,,,,
F100262,"컴퓨터, 사무기기 대여업","노트북, 프린터, 빔프로젝터 등 IT·사무기기를 단기·장기로 대여",,,,,,,,,,,,,,,,,,,,,,,,
F100263,패션 디자인업,"의류, 액세서리 등 패션 제품의 기획·디자인·생산, 브랜드 개발",,,,,,,,,,,,,,,,,,,,,,,,
F100264,패스트푸드점,주문하면 즉시 완성되어 나오는 식품을 파는 곳,,,,,,,,,,,,,,,,,,,,,,,,
F100265,법무 서비스업,"변호사, 법무사, 변리사 등 전문가가 민·형사 소송, 법률 자문, 계약, 공증, 특허·저작권, 중재, 행정서류 대행 등 다양한 법률 서비스를 제공하는 산업",,,,,,,,,,,,,,,,,,,,,,,,
F100266,편의점,고객의 편의를 위하여 24시간 문을 여는 잡화점,,,,,,,,,,,,,,,,,,,,,,,,
F100267,"스포츠, 레크리에이션 용품 대여업",피부를 항상 건강한 상태로 유지할 수 있도록 보살펴 살핌. 또는 그런 일을 하는 곳,,,,,,,,,,,,,,,,,,,,,,,,
F100268,"자동차 세차장, 정비소","차량 외부·내부 세차, 광택, 왁스, 소모품 교체, 정비·수리 등 차량 유지관리 서비스 제공",,,,,,,,,,,,,,,,,,,,,,,,
F100269,한복 소매업,우리나라의 고유한 옷을 파는 곳,,,,,,,,,,,,,,,,,,,,,,,,
F100270,한식당,우리나라 고유의 음식이나 식사를 파는 집,,,,,,,,,,,,,,,,,,,,,,,,
F100271,화초 및 식물 ,꽃이 피는 풀과 나무 또는 꽃이 없더라도 관상용이 되는 모든 식물을 통틀어 이르는 말,,,,,,,,,,,,,,,,,,,,,,,,
F100272,"포장, 충전업","	전기차, 전동킥보드, 휴대기기 등의 전력을 공급하는 전용 충전 공간",,,,,,,,,,,,,,,,,,,,,,,,
F100273,가축사료 소매업,"소, 돼지, 닭 등의 가축을 위한 사료를 전문 소매",,,,,,,,,,,,,,,,,,,,,,,,
F100274,산업용 장비 대여업,"공작기계, 산업기계, 의료기기, IT장비 등 기업·사업장에 필요한 각종 장비를 일정 기간 합리적 비용으로 임대하는 서비스업",,,,,,,,,,,,,,,,,,,,,,,,
F100275,복사업,"	인쇄물, 패키지, 웹 등 다양한 매체에 시각적 콘텐츠를 기획·디자인하는 서비스업",,,,,,,,,,,,,,,,,,,,,,,,
F100276,관광상품점,"나라나 지역, 마을 등의 자연 경관이나 특산물 따위를 하나의 사업으로 개발한 상품을 판매하는 곳",,,,,,,,,,,,,,,,,,,,,,,,
F100277,"벽지, 장판, 마루 소매업","	벽지, 장판, 마루 등 실내 마감재를 소매 형태로 판매",,,,,,,,,,,,,,,,,,,,,,,,
F100278,면세점,외화 획득이나 외국인 여행자의 편의를 도모하기 위하여 공항 대합실이나 시중에 설치한 비과세 상점,,,,,,,,,,,,,,,,,,,,,,,,
F100279,건축 설계 서비스업,"건축물 및 공간환경의 설계, 기획, 감리, 안전성 검토, 유지관리 등 건축 전반의 전문 지식과 기술을 바탕으로 하는 지식서비스 산업",,,,,,,,,,,,,,,,,,,,,,,,
F100280,퓨전요리점,"서로 다른 문화권의 음식 재료, 조리 방법 따위를 조합하여 만들어 낸 새로운 요리를 판매하는 곳",,,,,,,,,,,,,,,,,,,,,,,,
F100281,제품 디자인업,"	제품, 서비스, 콘텐츠 등에 시각적 또는 기능적 가치를 부여하는 창의적 설계 서비스",,,,,,,,,,,,,,,,,,,,,,,,
F100282,서점,책을 갖추어 놓고 팔거나 사는 가게,,,,,,,,,,,,,,,,,,,,,,,,
F100283,사진 촬영업,개인이나 기업의 목적에 맞는 이미지를 기획하고 촬영하는 전문 서비스,,,,,,,,,,,,,,,,,,,,,,,,
F100284,뷔페,양식에서 식사 끝에 나오는 과자나 과일 따위의 음식을 파는 곳,,,,,,,,,,,,,,,,,,,,,,,,
F100285,신발 전문점,	다양한 목적에 맞는 신발을 전문적으로 판매하는 오프라인 또는 온라인 매장,,,,,,,,,,,,,,,,,,,,,,,,
F100286,환경 엔지니어링 서비스업,"대기, 수질, 소음, 진동, 폐기물 처리 등 환경문제의 검사·측정·평가와 대안 제시, 환경시설 설계·감리 등 전문 엔지니어링 서비스업",,,,,,,,,,,,,,,,,,,,,,,,
F100287,미용실,"파마, 커트, 화장, 그 밖의 미용술을 실시하여 용모, 두발, 외모 따위를 단정하고 아름답게 해 주는 것을 전문으로 하는 집",,,,,,,,,,,,,,,,,,,,,,,,
F100288,인사관리 서비스업,"채용, 평가, 보상, 교육, 조직문화, 인재 유지 등 기업의 인적자원 관리와 전략적 HR 컨설팅을 제공하는 서비스업",,,,,,,,,,,,,,,,,,,,,,,,
F100289,행사 대행 서비스업,"기업, 기관, 개인의 각종 행사(기념식, 컨벤션, 프로모션, 공연, 전시 등)를 기획·운영·진행·홍보까지 종합적으로 대행하는 서비스업",,,,,,,,,,,,,,,,,,,,,,,,
F100290,"제빵점, 제빵소","	빵, 케이크, 페이스트리 등 다양한 제과류를 제조 및 판매하는 매장",,,,,,,,,,,,,,,,,,,,,,,,
F100291,"액세서리, 잡화 소매업",소규모 공간과 최신 음향 설비 등 1곡 단위로 저렴하게 이용할 수 있는 무인·셀프 노래방,,,,,,,,,,,,,,,,,,,,,,,,
F100292,패밀리 레스토랑,"기업·기관의 데이터, 네트워크, 시스템을 해킹·침해·유출 등 위협으로부터 보호하는 컨설팅, 관제, 솔루션 제공 서비스업",,,,,,,,,,,,,,,,,,,,,,,,
F100293,"건설, 건축자재 소매업","	시멘트, 석고보드, 철강 등 건축 현장에 필요한 자재를 판매",,,,,,,,,,,,,,,,,,,,,,,,
F100294,사업시설 관리 서비스업,"오피스, 공장, 상업시설 등 사업장의 청소, 보안, 유지보수, 에너지 관리, 위생 등 종합적인 시설 관리 서비스",,,,,,,,,,,,,,,,,,,,,,,,
F100295,예식장업,사람들이 이야기를 나누거나 쉴 수 있도록 꾸며 놓고 차나 음료 따위를 파는 곳.,,,,,,,,,,,,,,,,,,,,,,,,
